,condition,correct,correct_response,frequency,i_acquisition_trial,i_block,internal_node_id,key_press,rt,stage,stimulus,subject,time_elapsed,trial_index,trial_type,valence,distance,i_generalization_trial,tone,positive_key,negative_key,association
2825,,1.0,q,,,2.0,0.0-16.0-1.20,81,623,generalization,sound/700,14.0,709112.0,549.0,audio-keyboard-response,negative,0,80.0,,80.0,81.0,
2826,,1.0,space,,,2.0,0.0-16.0-1.21,32,593,generalization,sound/640,14.0,711209.0,552.0,audio-keyboard-response,negative,-60,81.0,640.0,80.0,81.0,
2827,,1.0,p,,,2.0,0.0-16.0-1.22,80,533,generalization,sound/300,14.0,713244.0,555.0,audio-keyboard-response,positive,0,82.0,,80.0,81.0,
2828,,0.0,space,,,2.0,0.0-16.0-1.23,81,580,generalization,sound/760,14.0,715326.0,558.0,audio-keyboard-response,negative,60,83.0,760.0,80.0,81.0,
2829,,1.0,space,,,2.0,0.0-16.0-1.24,32,580,generalization,sound/480,14.0,717408.0,561.0,audio-keyboard-response,control,,84.0,,80.0,81.0,
2830,,0.0,space,,,2.0,0.0-16.0-1.25,81,807,generalization,sound/720,14.0,719718.0,564.0,audio-keyboard-response,negative,20,85.0,720.0,80.0,81.0,
2831,,1.0,space,,,2.0,0.0-16.0-1.26,32,638,generalization,sound/520,14.0,721859.0,567.0,audio-keyboard-response,control,,86.0,,80.0,81.0,
2832,,0.0,space,,,2.0,0.0-16.0-1.27,80,382,generalization,sound/240,14.0,723743.0,570.0,audio-keyboard-response,positive,-60,87.0,240.0,80.0,81.0,
2833,,1.0,space,,,2.0,0.0-16.0-1.28,32,794,generalization,sound/600,14.0,726041.0,573.0,audio-keyboard-response,negative,-100,88.0,600.0,80.0,81.0,
2834,,0.0,space,,,2.0,0.0-16.0-1.29,81,579,generalization,sound/680,14.0,728122.0,576.0,audio-keyboard-response,negative,-20,89.0,680.0,80.0,81.0,
2835,instrumental,0.0,q,300,0.0,0.0,0.0-1.0-1.0,,,acquisition,sound/300,15.0,377840.0,2.0,audio-keyboard-response,negative,,,,80.0,81.0,
2836,pavlovian,1.0,,700,,0.0,0.0-1.0-1.1,,,acquisition,sound/700,15.0,382957.0,5.0,audio-keyboard-response,positive,,,,80.0,81.0,
2837,instrumental,1.0,q,300,1.0,0.0,0.0-1.0-1.2,81,702,acquisition,sound/300,15.0,386268.0,8.0,audio-keyboard-response,negative,,,,80.0,81.0,
2838,instrumental,1.0,p,700,2.0,0.0,0.0-1.0-1.3,80,624,acquisition,sound/700,15.0,389501.0,11.0,audio-keyboard-response,positive,,,,80.0,81.0,
2839,instrumental,0.0,,500,3.0,0.0,0.0-1.0-1.4,80,937,acquisition,sound/500,15.0,393045.0,14.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2840,pavlovian,0.0,,300,,0.0,0.0-1.0-1.5,,,acquisition,sound/300,15.0,398152.0,17.0,audio-keyboard-response,negative,,,,80.0,81.0,
2841,instrumental,1.0,p,700,4.0,0.0,0.0-1.0-1.6,80,743,acquisition,sound/700,15.0,401501.0,20.0,audio-keyboard-response,positive,,,,80.0,81.0,
2842,instrumental,0.0,,500,5.0,0.0,0.0-1.0-1.7,81,916,acquisition,sound/500,15.0,405028.0,23.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2843,instrumental,1.0,q,300,6.0,0.0,0.0-1.0-1.8,81,1931,acquisition,sound/300,15.0,409564.0,26.0,audio-keyboard-response,negative,,,,80.0,81.0,
2844,instrumental,0.0,,500,7.0,0.0,0.0-1.0-1.9,80,1055,acquisition,sound/500,15.0,413225.0,29.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2845,instrumental,1.0,p,700,8.0,0.0,0.0-1.0-1.10,80,578,acquisition,sound/700,15.0,416409.0,32.0,audio-keyboard-response,positive,,,,80.0,81.0,
2846,instrumental,1.0,q,300,9.0,0.0,0.0-1.0-1.11,81,865,acquisition,sound/300,15.0,419885.0,35.0,audio-keyboard-response,negative,,,,80.0,81.0,
2847,instrumental,1.0,q,300,10.0,0.0,0.0-1.0-1.12,81,726,acquisition,sound/300,15.0,423215.0,38.0,audio-keyboard-response,negative,,,,80.0,81.0,
2848,pavlovian,0.0,,300,,0.0,0.0-1.0-1.13,,,acquisition,sound/300,15.0,428320.0,41.0,audio-keyboard-response,negative,,,,80.0,81.0,
2849,instrumental,0.0,,500,11.0,0.0,0.0-1.0-1.14,80,1370,acquisition,sound/500,15.0,432295.0,44.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2850,instrumental,1.0,p,700,12.0,0.0,0.0-1.0-1.15,80,513,acquisition,sound/700,15.0,435414.0,47.0,audio-keyboard-response,positive,,,,80.0,81.0,
2851,instrumental,1.0,p,700,13.0,0.0,0.0-1.0-1.16,80,711,acquisition,sound/700,15.0,438734.0,50.0,audio-keyboard-response,positive,,,,80.0,81.0,
2852,instrumental,1.0,p,700,14.0,0.0,0.0-1.0-1.17,80,612,acquisition,sound/700,15.0,441959.0,53.0,audio-keyboard-response,positive,,,,80.0,81.0,
2853,instrumental,0.0,,500,15.0,0.0,0.0-1.0-1.18,81,1112,acquisition,sound/500,15.0,445679.0,56.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2854,pavlovian,1.0,,700,,0.0,0.0-1.0-1.19,,,acquisition,sound/700,15.0,450788.0,59.0,audio-keyboard-response,positive,,,,80.0,81.0,
2855,instrumental,1.0,q,300,16.0,0.0,0.0-1.0-1.20,81,570,acquisition,sound/300,15.0,453964.0,62.0,audio-keyboard-response,negative,,,,80.0,81.0,
2856,instrumental,0.0,,500,17.0,0.0,0.0-1.0-1.21,80,1096,acquisition,sound/500,15.0,457666.0,65.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2857,instrumental,1.0,,500,18.0,0.0,0.0-1.0-1.22,,,acquisition,sound/500,15.0,462774.0,68.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2858,instrumental,1.0,q,300,19.0,0.0,0.0-1.0-1.23,81,712,acquisition,sound/300,15.0,466093.0,71.0,audio-keyboard-response,negative,,,,80.0,81.0,
2859,pavlovian,1.0,,700,,0.0,0.0-1.0-1.24,,,acquisition,sound/700,15.0,471199.0,74.0,audio-keyboard-response,positive,,,,80.0,81.0,
2860,instrumental,1.0,q,300,20.0,0.0,0.0-1.0-1.25,81,813,acquisition,sound/300,15.0,474616.0,77.0,audio-keyboard-response,negative,,,,80.0,81.0,
2861,instrumental,1.0,p,700,21.0,0.0,0.0-1.0-1.26,80,1241,acquisition,sound/700,15.0,478462.0,80.0,audio-keyboard-response,positive,,,,80.0,81.0,
2862,instrumental,1.0,p,700,22.0,0.0,0.0-1.0-1.27,80,595,acquisition,sound/700,15.0,481662.0,83.0,audio-keyboard-response,positive,,,,80.0,81.0,
2863,instrumental,1.0,p,700,23.0,0.0,0.0-1.0-1.28,80,560,acquisition,sound/700,15.0,484827.0,86.0,audio-keyboard-response,positive,,,,80.0,81.0,
2864,instrumental,0.0,,500,24.0,0.0,0.0-1.0-1.29,81,845,acquisition,sound/500,15.0,488278.0,89.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2865,instrumental,0.0,,500,25.0,0.0,0.0-1.0-1.30,81,674,acquisition,sound/500,15.0,491561.0,92.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2866,pavlovian,0.0,,300,,0.0,0.0-1.0-1.31,81,2455,acquisition,sound/300,15.0,496667.0,95.0,audio-keyboard-response,negative,,,,80.0,81.0,
2867,instrumental,1.0,q,300,26.0,0.0,0.0-1.0-1.32,81,1002,acquisition,sound/300,15.0,500275.0,98.0,audio-keyboard-response,negative,,,,80.0,81.0,
2868,,1.0,p,,,0.0,0.0-4.0-1.0,80,585,generalization,sound/700,15.0,557535.0,103.0,audio-keyboard-response,positive,0,0.0,,80.0,81.0,
2869,,1.0,space,,,0.0,0.0-4.0-1.1,32,687,generalization,sound/800,15.0,559730.0,106.0,audio-keyboard-response,positive,100,1.0,800.0,80.0,81.0,
2870,,1.0,p,,,0.0,0.0-4.0-1.2,80,552,generalization,sound/700,15.0,561788.0,109.0,audio-keyboard-response,positive,0,2.0,,80.0,81.0,
2871,,0.0,space,,,0.0,0.0-4.0-1.3,80,523,generalization,sound/695,15.0,563817.0,112.0,audio-keyboard-response,positive,-5,3.0,695.0,80.0,81.0,
2872,,1.0,space,,,0.0,0.0-4.0-1.4,32,796,generalization,sound/920,15.0,566120.0,115.0,audio-keyboard-response,control,,4.0,,80.0,81.0,
2873,,1.0,space,,,0.0,0.0-4.0-1.5,32,698,generalization,sound/480,15.0,568322.0,118.0,audio-keyboard-response,control,,5.0,,80.0,81.0,
2874,,1.0,p,,,0.0,0.0-4.0-1.6,80,660,generalization,sound/700,15.0,570488.0,121.0,audio-keyboard-response,positive,0,6.0,,80.0,81.0,
2875,,0.0,space,,,0.0,0.0-4.0-1.7,81,720,generalization,sound/320,15.0,572713.0,124.0,audio-keyboard-response,negative,20,7.0,320.0,80.0,81.0,
2876,,1.0,q,,,0.0,0.0-4.0-1.8,81,553,generalization,sound/300,15.0,574772.0,127.0,audio-keyboard-response,negative,0,8.0,,80.0,81.0,
2877,,1.0,space,,,0.0,0.0-4.0-1.9,32,644,generalization,sound/280,15.0,576922.0,130.0,audio-keyboard-response,negative,-20,9.0,280.0,80.0,81.0,
2878,,1.0,space,,,0.0,0.0-4.0-1.10,32,848,generalization,sound/400,15.0,579277.0,133.0,audio-keyboard-response,negative,100,10.0,400.0,80.0,81.0,
2879,,0.0,space,,,0.0,0.0-4.0-1.11,80,847,generalization,sound/680,15.0,581629.0,136.0,audio-keyboard-response,positive,-20,11.0,680.0,80.0,81.0,
2880,,1.0,space,,,0.0,0.0-4.0-1.12,32,839,generalization,sound/720,15.0,583973.0,139.0,audio-keyboard-response,positive,20,12.0,720.0,80.0,81.0,
2881,,0.0,space,,,0.0,0.0-4.0-1.13,81,747,generalization,sound/295,15.0,586224.0,142.0,audio-keyboard-response,negative,-5,13.0,295.0,80.0,81.0,
2882,,1.0,space,,,0.0,0.0-4.0-1.14,32,525,generalization,sound/640,15.0,588254.0,145.0,audio-keyboard-response,positive,-60,14.0,640.0,80.0,81.0,
2883,,1.0,q,,,0.0,0.0-4.0-1.15,81,602,generalization,sound/300,15.0,590360.0,148.0,audio-keyboard-response,negative,0,15.0,,80.0,81.0,
2884,,1.0,p,,,0.0,0.0-4.0-1.16,80,836,generalization,sound/700,15.0,592701.0,151.0,audio-keyboard-response,positive,0,16.0,,80.0,81.0,
2885,,1.0,space,,,0.0,0.0-4.0-1.17,32,661,generalization,sound/600,15.0,594869.0,154.0,audio-keyboard-response,positive,-100,17.0,600.0,80.0,81.0,
2886,,1.0,space,,,0.0,0.0-4.0-1.18,32,665,generalization,sound/900,15.0,597040.0,157.0,audio-keyboard-response,control,,18.0,,80.0,81.0,
2887,,0.0,space,,,0.0,0.0-4.0-1.19,81,607,generalization,sound/305,15.0,599151.0,160.0,audio-keyboard-response,negative,5,19.0,305.0,80.0,81.0,
2888,,1.0,space,,,0.0,0.0-4.0-1.20,32,755,generalization,sound/500,15.0,601410.0,163.0,audio-keyboard-response,control,,20.0,,80.0,81.0,
2889,,0.0,q,,,0.0,0.0-4.0-1.21,32,575,generalization,sound/300,15.0,603493.0,166.0,audio-keyboard-response,negative,0,21.0,,80.0,81.0,
2890,,1.0,space,,,0.0,0.0-4.0-1.22,32,698,generalization,sound/200,15.0,605696.0,169.0,audio-keyboard-response,negative,-100,22.0,200.0,80.0,81.0,
2891,,0.0,space,,,0.0,0.0-4.0-1.23,80,812,generalization,sound/705,15.0,608013.0,172.0,audio-keyboard-response,positive,5,23.0,705.0,80.0,81.0,
2892,,1.0,space,,,0.0,0.0-4.0-1.24,32,720,generalization,sound/240,15.0,610238.0,175.0,audio-keyboard-response,negative,-60,24.0,240.0,80.0,81.0,
2893,,1.0,space,,,0.0,0.0-4.0-1.25,32,883,generalization,sound/520,15.0,612626.0,178.0,audio-keyboard-response,control,,25.0,,80.0,81.0,
2894,,1.0,space,,,0.0,0.0-4.0-1.26,32,628,generalization,sound/360,15.0,614760.0,181.0,audio-keyboard-response,negative,60,26.0,360.0,80.0,81.0,
2895,,1.0,q,,,0.0,0.0-4.0-1.27,81,718,generalization,sound/300,15.0,616986.0,184.0,audio-keyboard-response,negative,0,27.0,,80.0,81.0,
2896,,1.0,space,,,0.0,0.0-4.0-1.28,32,718,generalization,sound/880,15.0,619209.0,187.0,audio-keyboard-response,control,,28.0,,80.0,81.0,
2897,,1.0,space,,,0.0,0.0-4.0-1.29,32,522,generalization,sound/760,15.0,621236.0,190.0,audio-keyboard-response,positive,60,29.0,760.0,80.0,81.0,
2898,instrumental,1.0,p,700,27.0,1.0,0.0-7.0-1.0,80,678,acquisition,sound/700,15.0,641516.0,195.0,audio-keyboard-response,positive,,,,80.0,81.0,
2899,instrumental,1.0,q,300,28.0,1.0,0.0-7.0-1.1,81,536,acquisition,sound/300,15.0,644658.0,198.0,audio-keyboard-response,negative,,,,80.0,81.0,
2900,instrumental,1.0,q,300,29.0,1.0,0.0-7.0-1.2,81,556,acquisition,sound/300,15.0,647821.0,201.0,audio-keyboard-response,negative,,,,80.0,81.0,
2901,instrumental,1.0,p,700,30.0,1.0,0.0-7.0-1.3,80,589,acquisition,sound/700,15.0,651018.0,204.0,audio-keyboard-response,positive,,,,80.0,81.0,
2902,pavlovian,1.0,,700,,1.0,0.0-7.0-1.4,80,962,acquisition,sound/700,15.0,656126.0,207.0,audio-keyboard-response,positive,,,,80.0,81.0,
2903,instrumental,1.0,,500,31.0,1.0,0.0-7.0-1.5,,,acquisition,sound/500,15.0,661234.0,210.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2904,instrumental,1.0,p,700,32.0,1.0,0.0-7.0-1.6,80,589,acquisition,sound/700,15.0,664435.0,213.0,audio-keyboard-response,positive,,,,80.0,81.0,
2905,instrumental,1.0,q,300,33.0,1.0,0.0-7.0-1.7,81,526,acquisition,sound/300,15.0,667566.0,216.0,audio-keyboard-response,negative,,,,80.0,81.0,
2906,instrumental,1.0,,500,34.0,1.0,0.0-7.0-1.8,,,acquisition,sound/500,15.0,672672.0,219.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2907,instrumental,1.0,,500,35.0,1.0,0.0-7.0-1.9,,,acquisition,sound/500,15.0,677779.0,222.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2908,pavlovian,0.0,,300,,1.0,0.0-7.0-1.10,81,737,acquisition,sound/300,15.0,682884.0,225.0,audio-keyboard-response,negative,,,,80.0,81.0,
2909,instrumental,1.0,,500,36.0,1.0,0.0-7.0-1.11,,,acquisition,sound/500,15.0,687991.0,228.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2910,instrumental,1.0,,500,37.0,1.0,0.0-7.0-1.12,,,acquisition,sound/500,15.0,693097.0,231.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2911,instrumental,1.0,q,300,38.0,1.0,0.0-7.0-1.13,81,928,acquisition,sound/300,15.0,696630.0,234.0,audio-keyboard-response,negative,,,,80.0,81.0,
2912,instrumental,1.0,q,300,39.0,1.0,0.0-7.0-1.14,81,484,acquisition,sound/300,15.0,699720.0,237.0,audio-keyboard-response,negative,,,,80.0,81.0,
2913,instrumental,0.0,p,700,40.0,1.0,0.0-7.0-1.15,,,acquisition,sound/700,15.0,704825.0,240.0,audio-keyboard-response,positive,,,,80.0,81.0,
2914,instrumental,1.0,p,700,41.0,1.0,0.0-7.0-1.16,80,592,acquisition,sound/700,15.0,708023.0,243.0,audio-keyboard-response,positive,,,,80.0,81.0,
2915,instrumental,1.0,,500,42.0,1.0,0.0-7.0-1.17,,,acquisition,sound/500,15.0,713131.0,246.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2916,pavlovian,1.0,,700,,1.0,0.0-7.0-1.18,80,827,acquisition,sound/700,15.0,718238.0,249.0,audio-keyboard-response,positive,,,,80.0,81.0,
2917,instrumental,1.0,p,700,43.0,1.0,0.0-7.0-1.19,80,605,acquisition,sound/700,15.0,721448.0,252.0,audio-keyboard-response,positive,,,,80.0,81.0,
2918,instrumental,1.0,q,300,44.0,1.0,0.0-7.0-1.20,81,544,acquisition,sound/300,15.0,724599.0,255.0,audio-keyboard-response,negative,,,,80.0,81.0,
2919,pavlovian,0.0,,300,,1.0,0.0-7.0-1.21,81,862,acquisition,sound/300,15.0,729704.0,258.0,audio-keyboard-response,negative,,,,80.0,81.0,
2920,instrumental,1.0,p,700,45.0,1.0,0.0-7.0-1.22,80,467,acquisition,sound/700,15.0,732777.0,261.0,audio-keyboard-response,positive,,,,80.0,81.0,
2921,instrumental,1.0,q,300,46.0,1.0,0.0-7.0-1.23,81,537,acquisition,sound/300,15.0,735920.0,264.0,audio-keyboard-response,negative,,,,80.0,81.0,
2922,instrumental,1.0,,500,47.0,1.0,0.0-7.0-1.24,,,acquisition,sound/500,15.0,741025.0,267.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2923,instrumental,1.0,p,700,48.0,1.0,0.0-7.0-1.25,80,738,acquisition,sound/700,15.0,744368.0,270.0,audio-keyboard-response,positive,,,,80.0,81.0,
2924,instrumental,1.0,,500,49.0,1.0,0.0-7.0-1.26,,,acquisition,sound/500,15.0,749474.0,273.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2925,instrumental,1.0,q,300,50.0,1.0,0.0-7.0-1.27,81,598,acquisition,sound/300,15.0,752683.0,276.0,audio-keyboard-response,negative,,,,80.0,81.0,
2926,instrumental,1.0,,500,51.0,1.0,0.0-7.0-1.28,,,acquisition,sound/500,15.0,757788.0,279.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2927,instrumental,1.0,q,300,52.0,1.0,0.0-7.0-1.29,81,569,acquisition,sound/300,15.0,760965.0,282.0,audio-keyboard-response,negative,,,,80.0,81.0,
2928,pavlovian,1.0,,700,,1.0,0.0-7.0-1.30,80,766,acquisition,sound/700,15.0,766071.0,285.0,audio-keyboard-response,positive,,,,80.0,81.0,
2929,pavlovian,0.0,,300,,1.0,0.0-7.0-1.31,,,acquisition,sound/300,15.0,771178.0,288.0,audio-keyboard-response,negative,,,,80.0,81.0,
2930,instrumental,1.0,p,700,53.0,1.0,0.0-7.0-1.32,80,624,acquisition,sound/700,15.0,774407.0,291.0,audio-keyboard-response,positive,,,,80.0,81.0,
2931,,1.0,space,,,1.0,0.0-10.0-1.0,32,1455,generalization,sound/680,15.0,782339.0,296.0,audio-keyboard-response,positive,-20,30.0,680.0,80.0,81.0,
2932,,1.0,p,,,1.0,0.0-10.0-1.1,80,612,generalization,sound/700,15.0,784456.0,299.0,audio-keyboard-response,positive,0,31.0,,80.0,81.0,
2933,,1.0,space,,,1.0,0.0-10.0-1.2,32,676,generalization,sound/900,15.0,786637.0,302.0,audio-keyboard-response,control,,32.0,,80.0,81.0,
2934,,1.0,space,,,1.0,0.0-10.0-1.3,32,874,generalization,sound/600,15.0,789015.0,305.0,audio-keyboard-response,positive,-100,33.0,600.0,80.0,81.0,
2935,,1.0,space,,,1.0,0.0-10.0-1.4,32,990,generalization,sound/320,15.0,791510.0,308.0,audio-keyboard-response,negative,20,34.0,320.0,80.0,81.0,
2936,,1.0,space,,,1.0,0.0-10.0-1.5,32,739,generalization,sound/920,15.0,793755.0,311.0,audio-keyboard-response,control,,35.0,,80.0,81.0,
2937,,1.0,space,,,1.0,0.0-10.0-1.6,32,906,generalization,sound/695,15.0,796166.0,314.0,audio-keyboard-response,positive,-5,36.0,695.0,80.0,81.0,
2938,,1.0,space,,,1.0,0.0-10.0-1.7,32,769,generalization,sound/240,15.0,798441.0,317.0,audio-keyboard-response,negative,-60,37.0,240.0,80.0,81.0,
2939,,1.0,space,,,1.0,0.0-10.0-1.8,32,564,generalization,sound/880,15.0,800510.0,320.0,audio-keyboard-response,control,,38.0,,80.0,81.0,
2940,,1.0,q,,,1.0,0.0-10.0-1.9,81,651,generalization,sound/300,15.0,802664.0,323.0,audio-keyboard-response,negative,0,39.0,,80.0,81.0,
2941,,0.0,space,,,1.0,0.0-10.0-1.10,81,493,generalization,sound/305,15.0,804662.0,326.0,audio-keyboard-response,negative,5,40.0,305.0,80.0,81.0,
2942,,1.0,space,,,1.0,0.0-10.0-1.11,32,592,generalization,sound/400,15.0,806759.0,329.0,audio-keyboard-response,negative,100,41.0,400.0,80.0,81.0,
2943,,1.0,space,,,1.0,0.0-10.0-1.12,32,605,generalization,sound/480,15.0,808868.0,332.0,audio-keyboard-response,control,,42.0,,80.0,81.0,
2944,,1.0,space,,,1.0,0.0-10.0-1.13,32,727,generalization,sound/200,15.0,811100.0,335.0,audio-keyboard-response,negative,-100,43.0,200.0,80.0,81.0,
2945,,0.0,p,,,1.0,0.0-10.0-1.14,32,709,generalization,sound/700,15.0,813319.0,338.0,audio-keyboard-response,positive,0,44.0,,80.0,81.0,
2946,,1.0,space,,,1.0,0.0-10.0-1.15,32,765,generalization,sound/800,15.0,815589.0,341.0,audio-keyboard-response,positive,100,45.0,800.0,80.0,81.0,
2947,,1.0,space,,,1.0,0.0-10.0-1.16,32,539,generalization,sound/760,15.0,817633.0,344.0,audio-keyboard-response,positive,60,46.0,760.0,80.0,81.0,
2948,,1.0,p,,,1.0,0.0-10.0-1.17,80,687,generalization,sound/700,15.0,819824.0,347.0,audio-keyboard-response,positive,0,47.0,,80.0,81.0,
2949,,1.0,q,,,1.0,0.0-10.0-1.18,81,773,generalization,sound/300,15.0,822103.0,350.0,audio-keyboard-response,negative,0,48.0,,80.0,81.0,
2950,,1.0,space,,,1.0,0.0-10.0-1.19,32,620,generalization,sound/520,15.0,824229.0,353.0,audio-keyboard-response,control,,49.0,,80.0,81.0,
2951,,1.0,q,,,1.0,0.0-10.0-1.20,81,701,generalization,sound/300,15.0,826435.0,356.0,audio-keyboard-response,negative,0,50.0,,80.0,81.0,
2952,,1.0,space,,,1.0,0.0-10.0-1.21,32,970,generalization,sound/500,15.0,828910.0,359.0,audio-keyboard-response,control,,51.0,,80.0,81.0,
2953,,1.0,space,,,1.0,0.0-10.0-1.22,32,766,generalization,sound/640,15.0,831181.0,362.0,audio-keyboard-response,positive,-60,52.0,640.0,80.0,81.0,
2954,,1.0,p,,,1.0,0.0-10.0-1.23,80,798,generalization,sound/700,15.0,833487.0,365.0,audio-keyboard-response,positive,0,53.0,,80.0,81.0,
2955,,0.0,space,,,1.0,0.0-10.0-1.24,81,1039,generalization,sound/295,15.0,836030.0,368.0,audio-keyboard-response,negative,-5,54.0,295.0,80.0,81.0,
2956,,1.0,space,,,1.0,0.0-10.0-1.25,32,772,generalization,sound/280,15.0,838307.0,371.0,audio-keyboard-response,negative,-20,55.0,280.0,80.0,81.0,
2957,,1.0,space,,,1.0,0.0-10.0-1.26,32,942,generalization,sound/720,15.0,840755.0,374.0,audio-keyboard-response,positive,20,56.0,720.0,80.0,81.0,
2958,,1.0,q,,,1.0,0.0-10.0-1.27,81,684,generalization,sound/300,15.0,842944.0,377.0,audio-keyboard-response,negative,0,57.0,,80.0,81.0,
2959,,1.0,space,,,1.0,0.0-10.0-1.28,32,863,generalization,sound/705,15.0,845314.0,380.0,audio-keyboard-response,positive,5,58.0,705.0,80.0,81.0,
2960,,1.0,space,,,1.0,0.0-10.0-1.29,32,762,generalization,sound/360,15.0,847581.0,383.0,audio-keyboard-response,negative,60,59.0,360.0,80.0,81.0,
2961,instrumental,1.0,q,300,54.0,2.0,0.0-13.0-1.0,81,532,acquisition,sound/300,15.0,856496.0,388.0,audio-keyboard-response,negative,,,,80.0,81.0,
2962,instrumental,0.0,,500,55.0,2.0,0.0-13.0-1.1,80,994,acquisition,sound/500,15.0,860096.0,391.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2963,instrumental,1.0,,500,56.0,2.0,0.0-13.0-1.2,,,acquisition,sound/500,15.0,865203.0,394.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2964,instrumental,1.0,,500,57.0,2.0,0.0-13.0-1.3,,,acquisition,sound/500,15.0,870311.0,397.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2965,instrumental,1.0,q,300,58.0,2.0,0.0-13.0-1.4,81,694,acquisition,sound/300,15.0,873610.0,400.0,audio-keyboard-response,negative,,,,80.0,81.0,
2966,pavlovian,1.0,,700,,2.0,0.0-13.0-1.5,,,acquisition,sound/700,15.0,878716.0,403.0,audio-keyboard-response,positive,,,,80.0,81.0,
2967,instrumental,1.0,q,300,59.0,2.0,0.0-13.0-1.6,81,842,acquisition,sound/300,15.0,882165.0,406.0,audio-keyboard-response,negative,,,,80.0,81.0,
2968,instrumental,1.0,p,700,60.0,2.0,0.0-13.0-1.7,80,789,acquisition,sound/700,15.0,885564.0,409.0,audio-keyboard-response,positive,,,,80.0,81.0,
2969,instrumental,1.0,p,700,61.0,2.0,0.0-13.0-1.8,80,598,acquisition,sound/700,15.0,888767.0,412.0,audio-keyboard-response,positive,,,,80.0,81.0,
2970,pavlovian,0.0,,300,,2.0,0.0-13.0-1.9,,,acquisition,sound/300,15.0,893875.0,415.0,audio-keyboard-response,negative,,,,80.0,81.0,
2971,instrumental,1.0,p,700,62.0,2.0,0.0-13.0-1.10,80,1008,acquisition,sound/700,15.0,897488.0,418.0,audio-keyboard-response,positive,,,,80.0,81.0,
2972,instrumental,1.0,p,700,63.0,2.0,0.0-13.0-1.11,80,742,acquisition,sound/700,15.0,900836.0,421.0,audio-keyboard-response,positive,,,,80.0,81.0,
2973,instrumental,1.0,q,300,64.0,2.0,0.0-13.0-1.12,81,767,acquisition,sound/300,15.0,904209.0,424.0,audio-keyboard-response,negative,,,,80.0,81.0,
2974,pavlovian,1.0,,700,,2.0,0.0-13.0-1.13,80,673,acquisition,sound/700,15.0,909317.0,427.0,audio-keyboard-response,positive,,,,80.0,81.0,
2975,instrumental,1.0,,500,65.0,2.0,0.0-13.0-1.14,,,acquisition,sound/500,15.0,914424.0,430.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2976,pavlovian,0.0,,300,,2.0,0.0-13.0-1.15,,,acquisition,sound/300,15.0,919532.0,433.0,audio-keyboard-response,negative,,,,80.0,81.0,
2977,instrumental,1.0,q,300,66.0,2.0,0.0-13.0-1.16,81,676,acquisition,sound/300,15.0,922815.0,436.0,audio-keyboard-response,negative,,,,80.0,81.0,
2978,instrumental,0.0,,500,67.0,2.0,0.0-13.0-1.17,80,759,acquisition,sound/500,15.0,926182.0,439.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2979,instrumental,1.0,p,700,68.0,2.0,0.0-13.0-1.18,80,727,acquisition,sound/700,15.0,929515.0,442.0,audio-keyboard-response,positive,,,,80.0,81.0,
2980,instrumental,1.0,q,300,69.0,2.0,0.0-13.0-1.19,81,549,acquisition,sound/300,15.0,932671.0,445.0,audio-keyboard-response,negative,,,,80.0,81.0,
